,key,image_url,numLikes,numFollowers,numFollowing,keys,detection,blur,brightness,col1Num1,col1Num2,col1Num3,col1P,col2Num1,col2Num2,col2Num3,col2P,col3Num1,col3Num2,col3Num3,col3P,90s,Bohemian,Business,Casual,Denim,Eclectic,Elegant,Outdoor,Rocker,Romantic,Sexy,Vintage,smile,capLen,capMen,hour,numHash,weekday,label,vec1,vec2,vec3,vec4,vec5,vec6
3072,1920535990951378545,https://scontent-iad3-1.cdninstagram.com/vp/41917fa0b60b59370edc74354b6fcaeb/5D2B268C/t51.2885-15/e35/44718713_2222893507982517_8579840039958315645_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,182,2396,1612,1920535990951378545,0.058823529411764705,0,0.5806052297573527,0.7111228240076327,0.7613965129920188,0.8291138061279993,0.48171938810257564,0.11230425757267912,0.16533237504074688,0.37946594970414904,0.24807162197855068,0.3885340554455439,0.501568206222655,0.5872929359678146,0.30676873985366493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.00455005055611729,0.0,-0.2516932748057057,0.0,-0.1254013823486968,0,0.0,0.0,0.0,1.0,0.0,0.0
3073,1946140119939371850,https://scontent-iad3-1.cdninstagram.com/vp/c9508e788d95be4d3e823d1633275a96/5D42E5E0/t51.2885-15/e35/47359280_390482458162888_3048338364921095308_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,366,833,730,1946140119939371850,0.058823529411764705,0,0.5530886333938922,0.7742160696426543,0.6060432021531575,0.3919355207079712,0.6114058160884315,0.30498911313435406,0.2599906681767716,0.2777491846290787,0.20089395098019985,0.8439482431283528,0.7842426886363699,0.7300022244456035,0.21487004762097867,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.22029658867345467,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
3074,1951085767212139432,https://scontent-iad3-1.cdninstagram.com/vp/ed9a537d9c6b864b8601c6ca9321cc23/5D434F1A/t51.2885-15/e35/47693637_130550131302433_7743679978210763652_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,217,1036,960,1951085767212139432,0.17647058823529413,0,0.41264965020665745,0.8364798930553131,0.7914731771309168,0.8027902679118125,0.3273588601124798,0.08674085254315046,0.0663287670365963,0.08716578872811588,0.4391427900124715,0.5096297758893883,0.4514546304478063,0.44251130614657436,0.27904452984505845,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.022244691607684528,0.0,0.2390085077346339,0.0,-0.1254013823486968,1,0.0,1.0,0.0,0.0,0.0,0.0
3075,1764229890367821299,https://scontent-iad3-1.cdninstagram.com/vp/a26b84e033700962d0fc14183e5bcf4b/5D42810C/t51.2885-15/e35/30593536_1640980799332962_1574686232217124864_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,412,1195,985,1764229890367821299,0.058823529411764705,0,0.29047606305503415,0.5682739191000608,0.6015807295580474,0.6809417057445066,0.3015011459603256,0.08311225759643902,0.0873324839868086,0.11579971050407029,0.5355210942785363,0.2617038609773532,0.3078894205344155,0.3970059466388703,0.20898440779664332,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.016683518705763397,0.0,0.22029658867345467,0.0,0.3776512948687794,1,0.0,1.0,0.0,0.0,0.0,0.0
3076,1994528370599319416,https://scontent-iad3-1.cdninstagram.com/vp/9fd1d3c597cc72e27a5744d53c1c437c/5D2F45C4/t51.2885-15/e35/53100574_1996307737343830_4371227700760465293_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,242,773,748,1994528370599319416,0.058823529411764705,0,0.3824716422454393,0.6112873149155575,0.7976627805864068,0.8601627501102942,0.17059892869845128,0.15236386992500806,0.19901039973060045,0.20839500205526612,0.5536974697710135,0.3359970540693722,0.4093215969137586,0.6135532271852129,0.3316661531761111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.007077856420626896,0.0,0.039237761734805685,0.0,0.06333451151363018,0,1.0,0.0,0.0,0.0,0.0,0.0
3077,2001980796935827376,https://scontent-iad3-1.cdninstagram.com/vp/8eb76c116b7e7627b89c38e3ec5bb769/5D3E6762/t51.2885-15/e35/53568795_338126493491776_5492474304431804392_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,195,1455,1163,2001980796935827376,0.11764705882352941,0,0.47480802821467555,0.7985537585673906,0.7707737575390086,0.732130410867291,0.3065158371948548,0.19662329499052128,0.2188334579892106,0.27012446235163123,0.34251167257579285,0.7160029333965018,0.4880986950133159,0.23126429090277884,0.39971943944923854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.009605662285136502,0.0,0.23805350967030534,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0
3078,1783703270001132345,https://scontent-iad3-1.cdninstagram.com/vp/7858a5eee0d8c41915088c56b7e33100/5D390573/t51.2885-15/e35/32247664_197889414359029_2211388414857576448_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,494,3300,1514,1783703270001132345,0.11764705882352941,0,0.4497892239202543,0.8223756593472419,0.7415538497233467,0.815431286139542,0.3102849209891038,0.09856388105449887,0.06056380864265308,0.0963305609687672,0.36460823979266577,0.36788661364716163,0.4768315348776232,0.6809753264015322,0.37319995178976745,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.007077856420626896,0.0,-0.0023172673534486584,0.0,-0.1254013823486968,1,0.0,0.0,0.0,0.0,1.0,0.0
3079,2011380591685424660,https://scontent-iad3-1.cdninstagram.com/vp/91983ec42e05a278785b96214bf68bf0/5D48485F/t51.2885-15/e35/53586725_366264670888065_5826686717105130682_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,756,16803,3124,2011380591685424660,0.058823529411764705,0,0.2583452210331159,0.11946216508379501,0.15741075154332682,0.11225299076122443,0.37670453114854524,0.3009794039226978,0.47362677983517976,0.5682856799330362,0.20735629116907903,0.24864369316144766,0.32932024201089033,0.2852488113315628,0.46138354501397116,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.037917087967644085,0.11764705882352941,0.22029658867345467,0.0,-0.1254013823486968,1,0.0,0.0,0.0,0.0,0.0,1.0
3080,1704676993412159548,https://scontent-iad3-1.cdninstagram.com/vp/c530b71895677364c18bba1ee38e5333/5D39F01F/t51.2885-15/e35/26866627_2004089606284519_1277780666372587520_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,437,32423,280,1704676993412159548,0.058823529411764705,0,0.5441782712651682,0.5051321916388443,0.6144999281390489,0.9381011049117649,0.4324087613985415,0.1883525233302782,0.22096085136616456,0.2365643939840044,0.2459616578439168,0.5242350091155826,0.561038876334166,0.5480578411946084,0.3620850943729483,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02679474216380182,0.058823529411764705,0.21903593396744592,0.029411764705882353,0.4080917308633806,0,0.0,0.0,0.0,0.0,0.0,1.0
3081,1991341559207386153,https://scontent-iad3-1.cdninstagram.com/vp/3bc1fa94b69bc19df758bbcba3976d7c/5D3DBA40/t51.2885-15/e35/52417487_152250992382991_7718759974072026242_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com,220,2963,1401,1991341559207386153,0.058823529411764705,0,0.6529436035224134,0.07156605799520503,0.09869938459526474,0.09324555391744835,0.2602840086045262,0.9555629164582027,0.9409899737382867,0.9347220795441773,0.5679535319798904,0.5049635158710488,0.6142649102233056,0.5993769933041955,0.22047036492330527,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.014661274014155713,0.0,0.10789236713700467,0.0,-0.1254013823486968,0,0.0,0.0,0.0,0.0,1.0,0.0
